session,category,state,browser,language,os,id,prod_cat,ad_id,purch_flag
1876472987,"personal","nh","Safari","sp","win7",2962,"tablet",16,"true"
1355178287,"personal","pa","Firefox","ko","xp",3637,"laptop",1,"true"
1683138222,"personal","ca","IE","en","win8",4994,"laptop",2,"false"
1540643163,"personal","tx","IE","en","Mac",5237,"laptop",12,"false"
1420248866,"personal","wa","IE","sp","win7",4670,"mobile",6,"false"
1652799303,"personal","fl","Safari","en","win7",5276,"mobile",18,"true"
1908753653,"business","mn","Chrome","pt","win7",8899,"tablet",4,"false"
1847041515,"personal","mi","Mobile","cn","Mac",486,"laptop",10,"false"
1668891500,"personal","la","IE","en","win8",649,"tablet",8,"false"
1179565718,"personal","ca","Firefox","sp","Mac",1540,"tablet",17,"false"
1205548805,"personal","va","Chrome","en","win7",156,"tablet",9,"true"
1678194003,"business","ca","Chrome","sp","win7",9928,"tablet",3,"false"
1317545031,"student","tx","Firefox","cn","win7",3614,"laptop",17,"false"
1248233238,"business","md","Chrome","ru","win7",8820,"desktop",2,"false"
1064613540,"personal","ma","Chrome","cn","win7",9055,"mobile",11,"false"
1746561231,"business","ct","Chrome","jp","win7",9916,"tablet",16,"false"
1876426034,"business","ky","Mobile","sp","win7",4009,"mobile",18,"false"
1773000592,"personal","tx","Firefox","en","win7",6942,"server",6,"false"
1208632472,"student","oh","Chrome","ko","xp",5246,"laptop",8,"false"
1208046399,"personal","nj","Chrome","en","win7",6189,"desktop",1,"false"
1772023294,"personal","ca","Mobile","sp","xp",706,"tablet",13,"false"
1542729049,"student","ga","Chrome","en","xp",6837,"laptop",12,"false"
1803919947,"student","wa","Chrome","cn","xp",2745,"desktop",15,"false"
1484211554,"business","ny","Firefox","en","win7",4352,"laptop",8,"false"
1262674195,"personal","md","Chrome","en","win7",6007,"mobile",5,"false"
1989976992,"business","co","IE","cn","win7",8873,"desktop",12,"false"
1060372379,"personal","nc","Chrome","de","win8",8413,"tablet",6,"false"
1210630188,"personal","me","IE","cn","xp",2798,"laptop",16,"false"
1767093949,"student","mo","Mobile","cn","win7",4464,"mobile",1,"true"
1033622079,"personal","ny","Chrome","pt","Mac",4291,"laptop",6,"false"
1175016958,"personal","ma","Chrome","cn","win7",5239,"mobile",6,"false"
1543255869,"personal","co","Chrome","cn","xp",4227,"desktop",17,"false"
1519127955,"personal","ak","Chrome","jp","win7",135,"mobile",3,"false"
1375897596,"student","tx","Chrome","en","win8",6309,"laptop",10,"false"
1973513933,"personal","ca","IE","ar","win7",6226,"tablet",2,"false"
1037774270,"personal","hi","Chrome","sp","win7",5079,"laptop",7,"false"
1315806053,"personal","id","Chrome","jp","Mac",3053,"server",9,"false"
1276415624,"business","oh","Firefox","en","win7",4670,"desktop",15,"true"
1581615533,"personal","ca","Mobile","en","win7",5355,"desktop",13,"true"
1936641807,"personal","ny","Chrome","sp","Mac",7768,"desktop",4,"false"
1731979490,"student","il","Chrome","cn","win7",6337,"desktop",14,"false"
1608191094,"student","ga","Chrome","cn","win7",4530,"tablet",12,"false"
1294396506,"business","oh","Chrome","cn","win7",3892,"tablet",13,"false"
1887905971,"personal","ct","Chrome","cn","win8",7451,"laptop",15,"false"
1709322890,"business","mn","IE","cn","win7",7325,"desktop",16,"false"
1254943984,"business","tn","Chrome","en","vista",9345,"mobile",13,"false"
1543489749,"student","ma","Chrome","cn","xp",2248,"mobile",7,"false"
1120172622,"personal","ca","Firefox","jp","win7",8378,"tablet",4,"true"
1386177178,"student","fl","IE","cn","win7",3690,"mobile",13,"false"
1983346234,"personal","ca","Chrome","sp","linux",5051,"desktop",13,"false"
1727178235,"business","ny","Firefox","cn","win8",832,"server",1,"false"
1778091803,"student","ar","IE","jp","win7",4930,"laptop",9,"false"
1428668748,"personal","tx","Chrome","jp","Mac",5393,"laptop",9,"false"
1483208720,"personal","ca","IE","en","win7",3987,"laptop",11,"false"
1338109396,"personal","de","Chrome","jp","Mac",3294,"desktop",10,"false"
1750019995,"personal","pa","Firefox","cn","Mac",8285,"tablet",14,"false"
1312247507,"personal","ca","Mobile","en","xp",7217,"desktop",5,"false"
1398816634,"student","nc","Chrome","cn","win7",6821,"mobile",3,"false"
1401813659,"business","ga","Chrome","cn","xp",8140,"laptop",17,"false"
1694138508,"student","ny","Chrome","en","Mac",9255,"desktop",2,"false"
1443283425,"student","la","Chrome","cn","win7",8090,"mobile",2,"false"
1459626863,"business","ia","Safari","sp","xp",1587,"desktop",16,"false"
1999600166,"personal","tn","Chrome","en","win7",9958,"laptop",7,"false"
1994648193,"personal","ok","IE","en","win8",338,"server",1,"false"
1248593493,"student","mn","Chrome","de","win7",2983,"server",7,"false"
1170218809,"personal","ok","Chrome","en","win7",4629,"server",9,"false"
1010935250,"personal","tx","Chrome","en","Mac",1996,"desktop",14,"false"
1937840827,"business","me","Safari","ar","win8",4226,"desktop",14,"false"
1753386916,"personal","ca","Chrome","cn","Mac",5395,"tablet",13,"false"
1944703474,"business","ca","Firefox","pt","win7",9561,"laptop",5,"false"
1328742910,"business","mo","Chrome","en","win7",3766,"mobile",7,"true"
1330177636,"student","ca","Mobile","en","win7",1648,"desktop",7,"false"
1644914494,"business","tx","Safari","en","win7",265,"tablet",10,"false"
1705521176,"student","oh","Chrome","en","xp",5331,"server",1,"false"
1265985759,"student","ny","IE","en","Mac",894,"tablet",5,"false"
1061693982,"student","tx","Chrome","cn","win7",4706,"laptop",11,"false"
1486520079,"personal","tx","Firefox","jp","win7",7555,"mobile",16,"false"
1951325596,"business","nj","Mobile","cn","win7",774,"desktop",9,"false"
1748233741,"student","mi","Chrome","en","xp",572,"laptop",11,"false"
1814476301,"business","ga","Mobile","en","Mac",7958,"desktop",2,"false"
1830974757,"business","tx","IE","en","Mac",10,"tablet",8,"false"
1420704790,"personal","va","Chrome","en","win7",4233,"server",15,"false"
1845147830,"personal","sc","Chrome","cn","win7",1388,"tablet",9,"false"
1213229869,"student","oh","Mobile","en","win7",7866,"server",2,"false"
1586323049,"personal","oh","Chrome","cn","linux",4284,"desktop",1,"false"
1896412982,"student","mo","Firefox","pt","win7",92,"mobile",15,"false"
1779367071,"personal","ms","Safari","ar","win7",2525,"desktop",8,"false"
1036944612,"student","tx","Mobile","ar","win7",5931,"tablet",6,"true"
1324071963,"personal","ut","Chrome","fr","xp",1285,"desktop",8,"false"
1143561178,"personal","ks","Mobile","ru","win8",2109,"mobile",1,"false"
1664189113,"personal","oh","Chrome","cn","Mac",442,"laptop",10,"true"
1093354960,"personal","co","IE","de","win7",6304,"desktop",6,"false"
1616746440,"personal","al","Firefox","cn","win7",9458,"mobile",1,"false"
1442419253,"student","ny","Mobile","en","win7",5604,"server",8,"true"
1079765534,"personal","ny","Chrome","cn","Mac",8506,"laptop",14,"false"
1148181576,"business","ca","Mobile","ko","win8",4622,"laptop",13,"false"
1418607325,"business","ny","Mobile","cn","win8",8411,"desktop",6,"false"
1431522582,"student","ct","Chrome","cn","win7",9544,"tablet",18,"false"
1162392574,"student","az","Firefox","en","win7",4610,"desktop",8,"false"
1953044806,"personal","il","IE","cn","win7",1507,"desktop",4,"false"
1403751806,"personal","tx","IE","jp","win7",2174,"tablet",18,"false"
1705113093,"personal","oh","Safari","en","win7",1344,"tablet",10,"true"
1984416332,"personal","la","Firefox","sp","win7",378,"laptop",18,"false"
1865228836,"business","ny","Firefox","en","win8",2170,"mobile",16,"false"
1626516582,"student","tx","Chrome","jp","linux",5225,"desktop",8,"false"
1296549483,"business","fl","Safari","jp","win8",8104,"tablet",12,"false"
1893248746,"personal","wv","IE","jp","win7",2493,"desktop",17,"false"
1313564985,"student","nc","IE","ar","win7",5887,"mobile",1,"false"
1790972172,"personal","ca","Chrome","en","win7",9137,"laptop",5,"true"
1659412638,"personal","wa","Chrome","en","win7",613,"laptop",5,"false"
1575182906,"student","ca","Mobile","cn","win7",3929,"mobile",11,"false"
1505287087,"personal","ny","Mobile","ar","xp",397,"laptop",13,"false"
1895125402,"personal","oh","Chrome","jp","xp",6698,"laptop",15,"false"
1241374304,"personal","sc","IE","ru","win7",3163,"tablet",9,"false"
1736473834,"personal","mi","Mobile","cn","xp",7254,"tablet",12,"false"
1907082410,"personal","az","IE","cn","win7",6623,"desktop",17,"false"
1321592987,"personal","nc","Firefox","pt","win7",9598,"tablet",9,"false"
1213373308,"personal","ca","Firefox","en","win7",3674,"desktop",11,"false"
1817317786,"business","nj","Mobile","en","win7",3334,"desktop",11,"false"
1703412297,"personal","ca","Firefox","sp","win7",2369,"tablet",17,"true"
1918032778,"personal","pa","Safari","en","win7",21,"laptop",18,"false"
1464348803,"student","nj","Safari","en","linux",7024,"laptop",15,"false"
1622671038,"personal","nj","IE","sp","nt",1639,"mobile",11,"false"
1170384615,"student","ga","Chrome","cn","win7",1356,"laptop",8,"false"
1889456570,"student","ok","Chrome","cn","linux",9854,"laptop",12,"true"
1534460526,"personal","ca","Mobile","en","xp",6644,"laptop",8,"false"
1972502840,"business","ar","Chrome","en","win7",7208,"desktop",18,"true"
1354049482,"business","az","Mobile","fr","win7",964,"laptop",4,"false"
1332538407,"personal","ia","IE","sp","xp",8896,"tablet",10,"false"
1491279160,"business","ga","Chrome","en","win7",2798,"laptop",1,"false"
1553717012,"business","nm","Safari","en","win7",2570,"tablet",17,"false"
1077935434,"personal","ca","Chrome","en","win8",3717,"laptop",2,"false"
1881920893,"personal","in","Chrome","cn","Mac",2697,"laptop",14,"false"
1937198467,"personal","il","Chrome","de","win7",5828,"mobile",10,"false"
1040805548,"student","az","Chrome","jp","win7",4208,"tablet",8,"false"
1484834761,"student","ky","Mobile","fr","xp",5122,"tablet",6,"false"
1924191330,"student","nj","Firefox","sp","win7",7678,"desktop",14,"false"
1367752385,"personal","ca","Firefox","jp","win7",4449,"desktop",15,"false"
1903143166,"student","ca","Chrome","en","win7",6415,"tablet",14,"false"
1407785175,"student","tx","Chrome","jp","xp",327,"mobile",14,"false"
1888943021,"student","ma","Firefox","pt","Mac",848,"desktop",6,"false"
1850504748,"student","ny","IE","fr","win7",3443,"tablet",2,"false"
1030443635,"personal","pa","IE","en","Mac",4154,"laptop",8,"false"
1889263540,"business","fl","Chrome","jp","win7",1189,"desktop",17,"true"
1615684231,"personal","ky","IE","pt","xp",6684,"desktop",10,"true"
1555312473,"personal","ca","Chrome","cn","xp",9765,"mobile",2,"false"
1450815005,"business","pa","Mobile","en","win7",2740,"tablet",9,"false"
1133091352,"business","nh","Chrome","cn","win7",5434,"laptop",16,"false"
1285289233,"student","tx","Chrome","cn","Mac",2983,"mobile",9,"false"
1048303257,"personal","tn","IE","ko","win7",9614,"tablet",9,"false"
1969512542,"business","sd","IE","cn","win7",6888,"mobile",15,"false"
1744055725,"student","ct","Chrome","cn","xp",4344,"mobile",12,"true"
1820155923,"business","ny","Firefox","en","win7",3572,"laptop",4,"true"
1135109848,"student","sc","Chrome","cn","win7",8769,"mobile",1,"false"
1901291838,"personal","in","IE","sp","win7",9486,"mobile",1,"false"
1157803744,"personal","in","Chrome","ru","win7",3669,"tablet",2,"false"
1126670656,"student","co","Firefox","en","win7",7980,"laptop",5,"false"
1500268563,"personal","tx","IE","en","win7",6826,"laptop",18,"false"
1489020150,"student","co","IE","en","win7",8661,"tablet",10,"false"
1146645450,"personal","ny","Firefox","cn","win7",2839,"laptop",13,"false"
1871301785,"personal","ms","IE","sp","win7",5883,"mobile",18,"false"
1172691906,"student","ca","IE","en","win7",8510,"desktop",2,"false"
1333801264,"personal","la","Chrome","en","win8",9689,"tablet",17,"false"
1039715226,"personal","ca","Firefox","cn","win8",1725,"laptop",13,"false"
1504143510,"business","nc","Chrome","fr","linux",6113,"desktop",7,"false"
1294413504,"personal","mt","IE","cn","win7",680,"mobile",18,"false"
1865521628,"student","az","Chrome","cn","win8",775,"laptop",7,"false"
1549034433,"student","in","Mobile","en","win7",870,"laptop",17,"false"
1028601103,"personal","il","IE","en","linux",9512,"mobile",5,"false"
1480978576,"student","tx","IE","cn","xp",4795,"desktop",7,"false"
1115251578,"business","la","Firefox","cn","win7",6716,"mobile",6,"false"
1796793711,"personal","ky","Firefox","sp","win7",3456,"desktop",8,"false"
1185165056,"business","va","Mobile","cn","win7",8544,"laptop",1,"false"
1942594891,"student","ny","Mobile","cn","win7",9526,"desktop",2,"false"
1356262155,"student","ma","IE","sp","Mac",2416,"tablet",1,"false"
1949365418,"personal","md","Chrome","en","win7",5136,"tablet",16,"false"
1141922413,"business","il","Safari","en","linux",2506,"mobile",13,"false"
1421805580,"student","ca","IE","jp","win8",3146,"server",3,"false"
1516233265,"personal","mn","Mobile","jp","Mac",5654,"mobile",9,"false"
1095864859,"business","wi","Chrome","cn","win7",773,"mobile",13,"false"
1746404878,"business","nj","Safari","cn","win8",1957,"desktop",16,"false"
1699132795,"student","nc","IE","sp","win7",6117,"mobile",4,"false"
1284382041,"student","fl","Chrome","en","win8",1472,"laptop",2,"false"
1221450924,"personal","ca","IE","sp","win7",7192,"laptop",12,"false"
1737141666,"business","ca","IE","ar","win8",9405,"tablet",11,"false"
1643124481,"student","va","Firefox","sp","win7",8291,"tablet",13,"false"
1768402113,"personal","fl","Chrome","cn","xp",581,"tablet",14,"false"
1606510521,"student","ca","Chrome","en","xp",1667,"tablet",16,"false"
1809816590,"personal","ny","Safari","en","win7",6008,"desktop",11,"false"
1507867088,"student","vt","IE","en","win7",5903,"laptop",11,"false"
1884856285,"personal","ny","Chrome","cn","win7",1348,"laptop",15,"false"
1110098856,"personal","ny","Chrome","cn","win7",6023,"tablet",6,"false"
1572519589,"business","tx","Chrome","en","win7",788,"laptop",7,"false"
1391616275,"personal","tx","Mobile","cn","win7",8273,"tablet",5,"false"
1536619144,"personal","fl","Chrome","en","win7",1807,"tablet",5,"false"
1154237222,"personal","ma","IE","sp","win7",9920,"desktop",11,"false"
1374830761,"personal","fl","IE","de","win7",2303,"mobile",9,"false"
1932622025,"student","az","Safari","en","Mac",2011,"mobile",5,"false"
1499182126,"student","ca","Chrome","cn","xp",5407,"laptop",8,"false"
1963357549,"business","ma","IE","cn","win7",8805,"laptop",16,"false"
1598933164,"personal","tx","Firefox","de","win7",8066,"mobile",4,"false"
1806697078,"personal","nc","Mobile","en","xp",9449,"tablet",8,"false"
1067245607,"business","ct","Safari","fr","win7",9129,"desktop",8,"false"
1185599104,"student","tn","Safari","jp","Mac",4813,"mobile",3,"false"
1614166368,"business","ca","Chrome","en","win7",3,"desktop",13,"false"
1346431713,"personal","fl","Mobile","jp","win7",3656,"tablet",9,"false"
1930350674,"personal","de","Mobile","de","xp",7793,"tablet",4,"false"
1449739182,"student","ia","Firefox","ru","win7",822,"desktop",15,"true"
1830690892,"business","md","Firefox","jp","win7",9037,"desktop",16,"false"
1754524268,"business","in","Firefox","fr","win7",6066,"tablet",5,"false"
1678256103,"business","nc","Chrome","ru","win7",2991,"mobile",10,"false"
1657056660,"personal","ny","IE","jp","Mac",5094,"mobile",9,"false"
1513667418,"personal","ma","Firefox","sp","win8",1307,"tablet",14,"false"
1407011037,"personal","oh","Mobile","cn","win7",6839,"laptop",10,"false"
1493737758,"business","ga","IE","fr","win7",872,"laptop",8,"false"
1384650117,"personal","nc","IE","cn","Mac",6305,"mobile",10,"false"
1419368088,"personal","ca","Firefox","en","win7",4902,"mobile",7,"false"
1915895475,"business","ca","Firefox","en","win8",2401,"laptop",2,"false"
1307653370,"student","al","Chrome","cn","win8",673,"tablet",2,"false"
1760438523,"business","ca","Safari","en","win7",3678,"desktop",9,"true"
1973277618,"student","va","Chrome","cn","win8",3737,"laptop",17,"true"
1486901622,"student","il","Chrome","ar","Mac",5940,"mobile",10,"false"
1238950599,"personal","nd","Firefox","ko","Mac",5913,"desktop",15,"true"
1270652826,"personal","md","IE","ar","win7",7590,"tablet",18,"false"
1828610459,"business","pa","IE","cn","win7",4822,"mobile",3,"false"
1035506562,"student","la","Chrome","jp","win7",2802,"laptop",15,"false"
1987591151,"personal","ia","IE","cn","win7",8471,"laptop",9,"true"
1299691103,"business","md","IE","en","Mac",4090,"server",4,"false"
1038613490,"business","wv","Chrome","cn","win8",6657,"desktop",1,"false"
1911064559,"personal","ar","Chrome","sp","win7",3474,"laptop",4,"false"
1579149992,"business","pa","IE","sp","win7",7012,"desktop",13,"false"
1085223096,"business","in","Chrome","jp","win7",7077,"laptop",14,"false"
1295753855,"personal","ca","Chrome","ar","win7",7429,"laptop",13,"false"
1438633969,"personal","ca","Mobile","en","win7",7321,"desktop",9,"false"
1360301232,"personal","al","IE","jp","win7",3714,"laptop",18,"false"
1781503577,"personal","sc","Chrome","sp","xp",7248,"mobile",12,"false"
1618841446,"personal","va","Chrome","sp","win7",4011,"desktop",8,"false"
1177393435,"business","tx","Firefox","ar","Mac",3909,"tablet",15,"false"
1788588213,"personal","wi","IE","ko","xp",3354,"mobile",11,"false"
1990610256,"personal","ok","Chrome","fr","win7",5452,"desktop",7,"false"
1379625689,"personal","il","IE","sp","nt",7301,"tablet",3,"false"
1912465061,"personal","wa","Mobile","cn","win7",1101,"tablet",9,"false"
1338266402,"student","oh","IE","cn","win7",2042,"tablet",13,"false"
1993283780,"student","mo","IE","en","win8",2822,"laptop",2,"false"
1630576242,"personal","mi","Firefox","cn","win8",7707,"mobile",18,"false"
1284058487,"student","ks","Chrome","en","win8",9742,"tablet",9,"false"
1716170983,"personal","ks","Chrome","sp","win7",1245,"desktop",15,"false"
1913500741,"business","ny","Firefox","cn","xp",1858,"desktop",11,"false"
1385011585,"student","ca","Mobile","cn","win7",3003,"laptop",2,"false"
1756947524,"student","tn","IE","en","win7",1318,"desktop",3,"false"
1379856936,"personal","tx","Chrome","cn","win7",4617,"mobile",13,"false"
1774551264,"personal","mn","Chrome","pt","win7",9854,"mobile",6,"false"
1411423970,"personal","tx","Chrome","en","Mac",3437,"tablet",7,"false"
1827919926,"personal","pa","Chrome","cn","win8",2967,"desktop",14,"false"
1877123124,"personal","mo","Chrome","ru","Mac",9972,"laptop",2,"false"
1884458621,"business","or","Firefox","pt","Mac",659,"mobile",2,"false"
1302520279,"student","tx","Chrome","en","win7",8785,"mobile",12,"false"
1614820797,"student","mt","IE","cn","win7",1030,"tablet",3,"true"
1288066384,"personal","ks","Firefox","cn","win7",63,"mobile",17,"false"
1260949369,"personal","ca","Safari","en","win8",720,"laptop",10,"false"
1741616781,"student","ca","Chrome","sp","win7",2099,"mobile",14,"false"
1698721944,"business","tx","Firefox","en","xp",7453,"mobile",16,"false"
1768701058,"business","ca","Chrome","fr","win7",2731,"laptop",14,"false"
1710095084,"personal","oh","Chrome","cn","win7",8829,"desktop",5,"false"
1736503815,"personal","or","Mobile","sp","win8",1406,"laptop",10,"false"
1087754420,"personal","ca","Firefox","en","win7",4070,"tablet",12,"false"
1459860109,"personal","nh","Chrome","cn","Mac",522,"tablet",12,"false"
1309992428,"personal","va","Chrome","jp","xp",6436,"tablet",2,"false"
1178600684,"personal","va","Safari","pt","win8",3870,"laptop",14,"false"
1557209968,"business","il","Mobile","cn","win7",9694,"server",5,"false"
1643008351,"personal","mi","Chrome","sp","linux",1456,"tablet",4,"false"
1998777499,"personal","pa","Chrome","cn","win7",6251,"desktop",16,"false"
1863447330,"business","tx","IE","sp","win7",1177,"tablet",8,"false"
1860633708,"business","la","Chrome","cn","win7",6199,"laptop",17,"false"
1165865327,"student","nj","IE","en","nt",2365,"tablet",14,"false"
1998956313,"personal","tx","IE","cn","win7",2308,"laptop",16,"false"
1839934039,"student","ga","Mobile","en","win7",9989,"mobile",2,"false"
1450533531,"personal","ny","IE","cn","win7",7779,"tablet",18,"false"
1831934552,"personal","al","Chrome","cn","win7",3874,"laptop",2,"false"
1680059429,"business","tn","Firefox","ar","win8",5649,"tablet",15,"false"
1560976304,"personal","nj","Chrome","en","Mac",8242,"desktop",18,"false"
1812483073,"personal","oh","IE","en","win7",3985,"tablet",11,"false"
1287433562,"personal","md","Firefox","en","xp",6285,"mobile",8,"false"
1123392480,"business","wa","Mobile","cn","Mac",5797,"laptop",7,"false"
1916527767,"personal","sc","IE","en","linux",6849,"laptop",9,"false"
1186521941,"student","mn","Chrome","sp","xp",2376,"tablet",3,"false"
1399531923,"business","ca","IE","en","Mac",5948,"desktop",17,"false"
1344035212,"business","ga","Firefox","en","win7",5847,"desktop",3,"false"
1670727293,"personal","nv","IE","cn","xp",3356,"desktop",4,"false"
1024681987,"student","mi","Chrome","cn","win7",4010,"tablet",1,"false"
1364094548,"business","ca","Chrome","de","win7",5462,"laptop",12,"false"
1831248780,"personal","tn","IE","cn","linux",9998,"laptop",11,"false"
1987954970,"student","in","Chrome","ko","xp",8150,"tablet",18,"true"
1633611055,"personal","mo","Mobile","fr","nt",2516,"tablet",13,"false"
1720019998,"business","ca","IE","pt","nt",9104,"laptop",17,"false"
1294640474,"personal","fl","Mobile","en","win7",6446,"desktop",10,"false"
1207105673,"business","ca","Mobile","en","win7",9426,"desktop",3,"false"
1147577665,"business","ny","IE","ar","win7",4319,"laptop",3,"false"
1711842270,"personal","tn","IE","sp","Mac",6596,"laptop",5,"false"
1582904842,"business","ca","Firefox","jp","win7",1240,"laptop",11,"false"
1934132281,"student","tx","IE","cn","win7",6234,"laptop",18,"false"
1126498472,"personal","va","IE","en","win7",5216,"tablet",3,"false"
1085486398,"student","oh","Mobile","en","xp",9311,"tablet",5,"false"
1194526421,"student","tx","Chrome","ar","win7",8320,"tablet",9,"false"
1448586686,"personal","tx","Chrome","ru","win8",662,"desktop",11,"false"
1325559859,"student","ky","Opera","cn","xp",3723,"tablet",12,"false"
1524849436,"student","ms","Chrome","en","win7",7202,"desktop",18,"false"
1966343155,"student","wv","IE","cn","win7",6654,"tablet",7,"false"
1640188436,"personal","ca","Firefox","en","win7",7247,"desktop",3,"false"
1616551748,"business","co","Mobile","cn","win8",3689,"desktop",13,"false"
1585549362,"business","ca","Chrome","en","xp",6326,"desktop",12,"false"
1891407860,"business","ny","Chrome","cn","xp",449,"mobile",2,"true"
1929641351,"business","nc","IE","sp","Mac",9529,"tablet",15,"false"
1436026048,"personal","tx","Chrome","ko","win7",3446,"mobile",3,"false"
1756163217,"personal","fl","Firefox","cn","win7",3295,"mobile",7,"false"
1472461555,"personal","va","Chrome","cn","win7",3930,"mobile",13,"false"
1083813671,"personal","tx","Firefox","sp","win7",6356,"desktop",18,"false"
1390764931,"student","va","IE","ar","Mac",1748,"laptop",16,"false"
1907461055,"business","wi","Firefox","sp","Mac",1914,"laptop",11,"false"
1969696497,"business","ma","IE","pt","xp",6885,"tablet",13,"false"
1193684825,"student","ny","Firefox","sp","win7",3042,"desktop",7,"false"
1754501532,"student","tn","IE","en","Mac",9943,"tablet",9,"false"
1357315975,"personal","md","IE","cn","win7",9228,"desktop",4,"false"
1311995341,"student","fl","Mobile","de","win7",1722,"laptop",16,"false"
1449217695,"personal","pa","Safari","cn","xp",1152,"desktop",18,"false"
1832150301,"personal","ok","IE","cn","win7",3530,"laptop",14,"false"
1523604096,"personal","tx","Chrome","ru","xp",4265,"desktop",4,"false"
1348861769,"business","nj","IE","en","Mac",5472,"laptop",13,"true"
1871738973,"student","oh","Firefox","de","win7",6261,"laptop",15,"false"
1003892692,"student","mi","Mobile","cn","Mac",5117,"tablet",16,"false"
1570508817,"personal","nj","IE","cn","xp",9637,"desktop",16,"true"
1400617404,"personal","mo","Safari","en","win7",4663,"laptop",15,"false"
1615016533,"student","sc","Chrome","cn","win7",5818,"mobile",3,"false"
1693014519,"personal","ny","IE","cn","xp",1169,"laptop",15,"false"
1166101804,"business","ny","Chrome","cn","win7",3158,"mobile",3,"false"
1978844639,"business","ga","Mobile","sp","Mac",569,"desktop",18,"false"
1269329103,"personal","ar","Firefox","en","win7",3452,"desktop",1,"true"
1255690951,"personal","tx","IE","sp","win7",8615,"tablet",3,"false"
1106335152,"personal","me","IE","pt","win7",232,"mobile",2,"false"
1658962424,"personal","ct","Mobile","jp","win8",2298,"tablet",5,"true"
1327297169,"student","mo","Mobile","cn","win7",7733,"laptop",8,"true"
1724129030,"personal","ny","Firefox","en","win7",3349,"server",11,"false"
1075433661,"personal","nc","Chrome","jp","win7",6626,"mobile",5,"false"
1959302466,"business","ny","IE","sp","win7",6237,"tablet",16,"false"
1914568033,"personal","fl","IE","en","win7",9674,"tablet",10,"false"
1555031177,"personal","nc","Mobile","en","win7",8842,"laptop",5,"false"
1499724171,"business","mn","Chrome","ar","win7",3245,"tablet",7,"false"
1670111381,"student","ky","Safari","en","win7",1775,"tablet",4,"false"
1206670125,"business","hi","IE","en","win7",848,"mobile",6,"false"
1162404200,"personal","co","IE","en","win7",609,"laptop",4,"false"
1776981544,"personal","wa","Mobile","en","win7",95,"tablet",11,"false"
1353462441,"personal","ny","Firefox","de","win8",5008,"desktop",13,"false"
1876726760,"business","nd","Chrome","cn","win7",3130,"tablet",1,"false"
1547080226,"personal","nc","IE","en","win7",4768,"desktop",18,"true"
1744571142,"personal","oh","Chrome","ko","xp",2171,"tablet",16,"false"
1065630528,"personal","nj","Chrome","cn","Mac",5119,"mobile",14,"false"
1957809963,"personal","ny","Mobile","jp","Mac",1173,"tablet",2,"false"
1063835350,"personal","la","Mobile","cn","win7",1443,"tablet",1,"false"
1261792106,"personal","tx","Chrome","pt","win7",4267,"tablet",15,"false"
1069022810,"student","ia","IE","sp","win7",9546,"server",4,"false"
1106790178,"personal","fl","Chrome","en","win7",5815,"laptop",12,"false"
1047303277,"personal","pa","Chrome","pt","win7",8413,"desktop",7,"false"
1974761305,"personal","tn","Chrome","jp","win7",5017,"mobile",12,"false"
1269239555,"personal","mi","Firefox","jp","win8",9426,"tablet",12,"false"
1480388203,"business","la","Safari","en","win7",4872,"laptop",11,"false"
1891443396,"business","ny","Firefox","fr","win7",1536,"mobile",1,"false"
1219850120,"student","in","Mobile","en","win7",7910,"mobile",15,"false"
1322056126,"personal","fl","Chrome","fr","nt",4474,"desktop",11,"false"
1027634423,"personal","ca","IE","en","win8",4967,"laptop",1,"false"
1592502302,"business","ca","Chrome","jp","win8",5530,"laptop",18,"false"
1208999968,"personal","nv","Chrome","jp","win7",7112,"desktop",16,"false"
1164558050,"business","al","Firefox","cn","Mac",8159,"laptop",2,"false"
1159675295,"student","ia","Chrome","de","win7",6384,"mobile",2,"false"
1259219319,"student","pa","Mobile","cn","win7",7163,"desktop",9,"false"
1288248110,"personal","al","Firefox","cn","nt",2708,"tablet",11,"false"
1880641578,"personal","ny","Firefox","fr","win8",5612,"laptop",5,"false"
1443991952,"business","tx","Chrome","pt","win8",5832,"server",1,"false"
1191244132,"student","nv","Mobile","en","xp",6531,"desktop",17,"true"
1372216193,"business","ny","Safari","pt","win7",3814,"tablet",15,"false"
1767377327,"personal","ga","IE","cn","win7",6029,"laptop",9,"false"
1492109750,"personal","il","IE","ru","win7",373,"laptop",16,"false"
1129936542,"personal","wa","IE","cn","win7",2196,"laptop",3,"true"
1181524176,"student","il","Chrome","sp","win8",9850,"tablet",12,"false"
1447992535,"personal","az","Chrome","fr","win7",1237,"laptop",6,"false"
1319987222,"personal","id","Firefox","en","Mac",2427,"mobile",8,"false"
1766998360,"personal","tx","IE","en","win7",998,"tablet",4,"false"
1958768202,"personal","oh","Firefox","ar","win7",619,"mobile",16,"false"
1226356989,"personal","pa","Firefox","fr","vista",8203,"laptop",3,"false"
1569929191,"student","ga","Chrome","cn","xp",6034,"desktop",16,"false"
1851541688,"personal","ca","Chrome","cn","win8",2872,"desktop",14,"false"
1903283380,"business","la","Opera","ko","win7",8857,"mobile",5,"false"
1393261000,"business","ny","Chrome","cn","vista",6891,"laptop",3,"false"
1379785848,"personal","mn","IE","cn","win7",591,"laptop",2,"false"
1090743747,"personal","nv","Safari","cn","win7",8523,"desktop",5,"false"
1457124437,"personal","nc","Chrome","en","xp",3515,"mobile",14,"false"
