session,category,state,browser,language,os,id,prod_cat,ad_id,purch_flag
1106195032,"personal","wa","Chrome","sp","win7",5848,"mobile",13,"0"
1711146638,"business","mo","Chrome","de","Mac",851,"desktop",15,"0"
1526487090,"personal","mn","Firefox","ar","win8",7780,"laptop",15,"0"
1096791142,"personal","mi","IE","en","win8",8210,"laptop",18,"0"
1610454921,"personal","in","Chrome","fr","win8",6474,"desktop",3,"0"
1996022128,"personal","tx","Chrome","ar","win7",6272,"mobile",16,"0"
1448961174,"personal","mn","IE","ar","vista",8409,"laptop",4,"0"
1925498695,"business","tx","Firefox","en","win7",3061,"tablet",7,"0"
1528346253,"personal","ca","Chrome","cn","win7",1518,"tablet",16,"0"
1023254226,"student","ca","Chrome","sp","win7",8844,"laptop",13,"0"
1439472595,"business","tx","Safari","jp","win7",6534,"desktop",11,"0"
1143773958,"business","la","Mobile","cn","win7",2697,"laptop",7,"0"
1458112888,"student","ny","Mobile","sp","win8",5888,"laptop",9,"0"
1711940917,"business","wv","IE","en","Mac",5137,"desktop",6,"0"
1963981196,"student","il","Chrome","en","win7",1713,"laptop",8,"0"
1411349323,"student","va","Mobile","pt","win7",1316,"tablet",14,"0"
1116018766,"personal","mn","IE","sp","linux",6842,"desktop",9,"0"
1541193528,"business","fl","Firefox","en","linux",583,"mobile",9,"0"
1184978493,"business","tn","Mobile","sp","xp",1580,"laptop",11,"0"
1573753255,"business","tx","Firefox","pt","xp",1211,"tablet",12,"0"
1195189096,"business","oh","Mobile","en","vista",2992,"server",14,"0"
1971896332,"business","ga","Chrome","en","xp",9361,"mobile",18,"0"
1524344880,"personal","sd","Safari","cn","win7",1046,"tablet",15,"0"
1375647631,"business","ar","Mobile","cn","win7",7837,"laptop",17,"0"
1217120578,"business","ga","Safari","sp","win7",4903,"desktop",14,"0"
1470793265,"business","ga","Chrome","cn","win7",6267,"tablet",2,"0"
1562069928,"personal","tx","IE","fr","Mac",7206,"desktop",14,"0"
1836169357,"business","tx","Firefox","en","win7",7421,"desktop",2,"0"
1856988661,"personal","ca","Chrome","en","win7",3978,"desktop",15,"0"
1090798637,"personal","ga","IE","sp","win7",6171,"laptop",5,"0"
1776482379,"personal","oh","IE","ru","win7",6904,"mobile",11,"0"
1620915096,"business","oh","Chrome","cn","win7",3654,"mobile",14,"0"
1506711626,"personal","az","IE","sp","win7",7954,"desktop",5,"0"
1382145673,"business","tx","Firefox","cn","win7",3870,"mobile",12,"0"
1466392280,"business","tx","Safari","en","win7",7758,"tablet",15,"0"
1436261904,"personal","ca","Chrome","en","win7",3694,"mobile",1,"0"
1155139211,"personal","hi","Chrome","cn","win7",1855,"mobile",2,"0"
1120917426,"personal","mi","Chrome","fr","win7",631,"laptop",11,"0"
1311403846,"personal","tx","Chrome","ar","win7",6606,"laptop",10,"0"
1456745545,"personal","il","Firefox","ar","win7",3089,"desktop",5,"0"
1484921241,"student","pa","Chrome","cn","win7",2024,"laptop",11,"0"
1408817594,"personal","tx","Chrome","cn","linux",7688,"desktop",6,"0"
1443163699,"business","oh","Chrome","de","win7",2088,"laptop",12,"0"
1703522082,"business","nc","Chrome","cn","nt",5838,"tablet",13,"0"
1807543851,"student","az","Safari","cn","win8",6311,"tablet",12,"0"
1009478145,"student","pa","Firefox","cn","win7",4849,"laptop",14,"0"
1808029251,"student","oh","Chrome","en","xp",1743,"laptop",3,"1"
1579913712,"business","ca","Chrome","en","Mac",1469,"tablet",14,"0"
1962112904,"personal","ga","Mobile","jp","win7",3902,"desktop",4,"0"
1785669721,"personal","ca","Chrome","en","win7",4267,"desktop",10,"0"
1428265694,"personal","il","Mobile","en","Mac",3242,"tablet",13,"0"
1277028466,"personal","ky","IE","en","win7",8347,"desktop",3,"0"
1728793884,"student","fl","IE","cn","linux",99,"mobile",5,"0"
1014462307,"personal","fl","Mobile","sp","win7",5358,"desktop",3,"0"
1163571418,"student","ct","Chrome","ru","win7",8222,"laptop",4,"0"
1659268363,"student","va","Chrome","en","xp",71,"laptop",8,"0"
1579160433,"business","md","Firefox","pt","win7",9388,"laptop",9,"0"
1001543928,"business","mi","Firefox","jp","win7",4869,"mobile",14,"0"
1225533544,"business","il","Chrome","en","win7",5746,"tablet",14,"0"
1255242803,"personal","ny","Chrome","cn","win7",2038,"desktop",10,"0"
1244256653,"student","il","Safari","en","win7",5509,"mobile",5,"0"
1500799099,"business","wi","IE","sp","xp",325,"laptop",14,"0"
1512596192,"personal","ks","Chrome","en","win8",7975,"laptop",3,"0"
1212881236,"personal","tn","IE","cn","Mac",3619,"laptop",8,"0"
1086334650,"personal","ny","Mobile","en","Mac",6895,"mobile",5,"1"
1513218493,"student","ma","Chrome","cn","win7",1936,"laptop",1,"0"
1113450632,"student","mi","Mobile","en","win7",2595,"tablet",8,"1"
1041928187,"student","il","Firefox","cn","win7",3747,"desktop",7,"0"
1567374729,"business","pa","Safari","ru","win7",6112,"desktop",18,"0"
1373385943,"personal","ca","Firefox","cn","win7",2577,"desktop",1,"0"
1575792158,"student","hi","Firefox","ar","win7",9145,"mobile",1,"0"
1722239217,"personal","pa","Chrome","cn","win7",2278,"laptop",15,"0"
1249287900,"personal","ca","IE","sp","win7",9180,"mobile",3,"0"
1652382251,"personal","ky","Firefox","cn","win7",9574,"mobile",1,"0"
1542159026,"personal","nc","Chrome","cn","xp",9516,"desktop",17,"0"
1964548666,"business","ga","Safari","de","win8",1335,"tablet",5,"0"
1600182547,"business","ca","Mobile","cn","win7",8538,"desktop",11,"0"
1852940648,"student","tn","Safari","en","win7",9175,"tablet",5,"0"
1375635610,"personal","nh","Chrome","pt","vista",1296,"laptop",10,"0"
1574928361,"student","tx","Chrome","cn","win7",876,"desktop",4,"1"
1803534943,"personal","pa","Chrome","ar","win7",994,"desktop",13,"0"
1467395122,"business","ga","Firefox","cn","win7",4680,"mobile",16,"0"
1014016504,"personal","ia","Chrome","en","xp",2274,"laptop",13,"0"
1811255835,"personal","tx","Chrome","ar","Mac",1639,"laptop",7,"0"
1415520360,"personal","la","Chrome","sp","vista",888,"desktop",18,"0"
1385256048,"student","nc","Chrome","cn","win7",4681,"desktop",6,"0"
1353079082,"personal","ca","Firefox","fr","Mac",2114,"tablet",1,"0"
1915683411,"business","il","Firefox","en","win7",9531,"desktop",2,"0"
1218774322,"personal","md","Safari","pt","win7",8393,"desktop",15,"0"
1557068227,"business","nc","IE","en","win7",1597,"laptop",12,"0"
1116599791,"personal","in","IE","cn","xp",1910,"server",6,"0"
1706710707,"business","md","Firefox","en","win7",5439,"tablet",3,"0"
1188604204,"business","nj","Mobile","cn","Mac",8113,"mobile",4,"0"
1238672619,"business","co","Chrome","en","win7",5199,"desktop",2,"0"
1049304131,"business","oh","Mobile","jp","Mac",4255,"laptop",2,"0"
1457468078,"personal","ky","IE","en","win7",4682,"mobile",14,"0"
1164399509,"student","ca","IE","cn","win7",9364,"mobile",4,"0"
1593814920,"personal","wi","Chrome","en","vista",2633,"tablet",16,"0"
1165838244,"student","nc","IE","en","Mac",5702,"laptop",18,"0"
1560321985,"personal","fl","IE","ar","win7",6511,"desktop",6,"0"
1112397489,"personal","tx","Chrome","en","win7",7166,"mobile",4,"0"
1692623051,"personal","ca","Chrome","de","win7",2808,"server",3,"0"
1964160285,"personal","wa","IE","cn","win7",1248,"tablet",6,"0"
1157364803,"student","ca","IE","en","win7",4866,"tablet",11,"0"
1145584759,"student","ia","Chrome","en","win7",3912,"laptop",17,"0"
1479315249,"business","tx","Chrome","en","Mac",4630,"tablet",17,"0"
1702324279,"student","tn","Chrome","cn","win7",1864,"desktop",6,"0"
1115139759,"personal","ky","Chrome","en","Mac",4979,"tablet",13,"0"
1432205203,"personal","va","IE","cn","xp",9157,"laptop",18,"0"
1931321097,"business","tx","Firefox","cn","win7",8378,"tablet",7,"0"
1561649167,"business","mi","Chrome","en","Mac",7024,"mobile",1,"0"
1550710533,"personal","wv","Safari","en","win7",5794,"tablet",16,"0"
1351797293,"personal","ut","Firefox","jp","win7",7680,"laptop",16,"0"
1773804763,"student","ny","IE","cn","win7",9520,"tablet",16,"1"
1343194665,"business","ca","Firefox","fr","xp",1433,"laptop",3,"0"
1237892614,"business","fl","Chrome","cn","xp",1343,"laptop",14,"1"
1318879070,"personal","nj","Chrome","sp","win7",2170,"desktop",7,"0"
1552332363,"business","ca","Mobile","de","win7",8640,"server",8,"1"
1324823790,"personal","ri","Firefox","pt","win7",7702,"tablet",5,"0"
1715902070,"student","ct","Chrome","pt","win7",9494,"laptop",8,"0"
1253871898,"personal","fl","IE","cn","linux",8989,"desktop",13,"0"
1761948385,"business","fl","IE","ar","win8",7613,"laptop",12,"0"
1924093262,"student","tn","Chrome","cn","Mac",9386,"laptop",2,"0"
1128421479,"personal","fl","IE","ar","linux",7025,"desktop",7,"0"
1150228919,"personal","ky","Opera","en","win7",6072,"desktop",8,"0"
1681883987,"business","fl","Safari","cn","win7",3450,"laptop",2,"0"
1189438927,"business","ga","Mobile","sp","win7",658,"tablet",4,"0"
1802117534,"personal","in","Mobile","cn","win7",2396,"mobile",10,"0"
1485019463,"personal","mo","IE","en","win7",5521,"tablet",7,"0"
1909530296,"personal","ut","Mobile","en","win7",3660,"laptop",18,"1"
1603830978,"student","tx","Mobile","en","win7",813,"laptop",16,"0"
1703480642,"personal","pa","Chrome","en","win7",573,"laptop",7,"0"
1336778868,"student","ca","Chrome","cn","win7",5257,"laptop",14,"0"
1314264539,"student","md","Mobile","pt","win7",2505,"mobile",15,"0"
1350020894,"student","ny","Mobile","en","win7",3403,"tablet",15,"1"
1133943842,"personal","ny","IE","cn","xp",1916,"laptop",8,"0"
1666968786,"student","md","Chrome","en","linux",8689,"desktop",8,"0"
1687569308,"personal","mo","Chrome","cn","xp",8157,"desktop",14,"0"
1989841107,"personal","mi","Mobile","ko","win7",5030,"mobile",16,"0"
1151433191,"personal","ca","Firefox","en","win7",1766,"laptop",9,"0"
1615292386,"personal","md","IE","en","win7",1880,"mobile",7,"0"
1808978931,"business","ca","IE","de","win7",4179,"tablet",16,"0"
1074880245,"student","ga","Safari","jp","win8",2384,"tablet",5,"0"
1284231382,"business","oh","IE","en","win8",6448,"tablet",5,"1"
1618749188,"personal","sd","Chrome","ar","xp",1746,"laptop",10,"0"
1793404477,"business","il","Firefox","en","win7",6776,"tablet",14,"0"
1888998261,"business","al","Chrome","pt","xp",806,"laptop",6,"0"
1667155706,"student","ok","Firefox","en","linux",4612,"desktop",6,"0"
1079531521,"business","pa","Mobile","sp","win7",5858,"mobile",18,"0"
1071787289,"personal","in","Chrome","en","win7",4490,"laptop",4,"0"
1440913849,"personal","wa","IE","en","win7",3871,"mobile",4,"0"
1962372668,"personal","il","Mobile","en","win7",2310,"tablet",12,"0"
1892874153,"personal","nc","Safari","sp","win7",8695,"laptop",3,"1"
1162173080,"student","ga","Chrome","cn","win7",9481,"tablet",16,"0"
1493946954,"personal","az","Firefox","ar","win7",345,"laptop",7,"0"
1045076205,"personal","ca","Chrome","en","win8",2906,"tablet",3,"0"
1318691085,"student","ga","IE","ru","win7",9858,"laptop",18,"0"
1788516992,"personal","ny","Chrome","pt","win8",2807,"mobile",17,"0"
1204895356,"business","or","Firefox","en","win7",8102,"mobile",3,"1"
1658160810,"personal","nc","IE","cn","win8",1128,"server",4,"0"
1716138420,"personal","tx","IE","pt","win7",6330,"desktop",4,"0"
1521369338,"personal","sd","IE","jp","win8",5491,"server",2,"0"
1490854215,"personal","ca","Chrome","fr","win7",6693,"laptop",5,"0"
1885253869,"student","al","Chrome","jp","nt",6530,"desktop",18,"0"
1705630521,"business","ny","Firefox","cn","Mac",7254,"mobile",2,"0"
1327570631,"personal","va","Chrome","en","win7",164,"laptop",2,"0"
1237087518,"personal","sc","Mobile","en","win7",1074,"laptop",8,"0"
1178608017,"business","fl","Mobile","cn","win7",7271,"laptop",7,"0"
1026536390,"student","il","Mobile","sp","win7",9969,"desktop",1,"0"
1650766234,"student","ga","Chrome","en","win8",2502,"desktop",4,"0"
1528258024,"personal","ok","Firefox","en","xp",8352,"desktop",6,"0"
1381952876,"personal","sd","Chrome","en","vista",9561,"desktop",7,"0"
1068939504,"student","oh","IE","cn","win7",2868,"mobile",17,"0"
1289348756,"personal","tx","IE","de","win7",5523,"mobile",18,"0"
1877946669,"student","ga","Mobile","cn","win7",5893,"tablet",18,"0"
1738079781,"business","il","Firefox","cn","xp",547,"tablet",8,"0"
1937516482,"personal","id","Mobile","en","win7",9531,"server",15,"0"
1301717623,"student","ny","Chrome","en","win7",2528,"tablet",5,"0"
1588810736,"business","la","Mobile","en","win7",4845,"laptop",8,"0"
1938244865,"student","sc","Firefox","cn","Mac",5692,"mobile",12,"0"
1468537915,"business","mi","Chrome","ko","win7",1718,"tablet",14,"0"
1898283673,"personal","mn","Chrome","en","xp",6524,"tablet",4,"0"
1157025803,"student","pa","Firefox","en","win7",1653,"desktop",2,"0"
1896433551,"personal","ca","Chrome","cn","Mac",4587,"desktop",18,"1"
1354416155,"business","ky","Chrome","cn","win7",6123,"desktop",3,"0"
1995859121,"student","nd","Mobile","sp","win7",6856,"desktop",4,"0"
1130947471,"business","la","IE","de","win7",1421,"tablet",5,"0"
1978098169,"personal","hi","IE","cn","win7",2185,"tablet",12,"1"
1141046589,"personal","fl","Chrome","cn","win8",2353,"tablet",16,"0"
1095531724,"business","fl","Firefox","pt","Mac",4749,"desktop",1,"0"
1774567134,"student","oh","IE","en","win7",6072,"tablet",12,"0"
1654193781,"student","co","Chrome","sp","xp",1473,"tablet",2,"0"
1383055624,"personal","nj","Chrome","pt","win7",2038,"desktop",13,"0"
1707643291,"business","nc","IE","cn","win7",3013,"server",9,"0"
1989981183,"personal","tx","IE","en","win7",6386,"desktop",12,"0"
1410434262,"personal","ny","IE","cn","xp",573,"tablet",7,"1"
1280989812,"business","ca","Firefox","en","xp",8685,"mobile",8,"0"
1204104379,"personal","nd","Firefox","en","win7",3707,"tablet",18,"0"
1926870760,"business","fl","Firefox","ar","win7",1637,"desktop",3,"0"
1405830410,"personal","ca","Mobile","fr","win7",4187,"desktop",12,"0"
1148525947,"personal","ok","Firefox","de","win8",9376,"laptop",18,"0"
1563357062,"business","ca","Chrome","en","win7",5343,"desktop",2,"0"
1356737459,"personal","ca","IE","cn","xp",3316,"tablet",7,"0"
1280483220,"personal","ga","Firefox","cn","linux",231,"desktop",6,"0"
1378455212,"business","ia","IE","cn","linux",8616,"desktop",2,"0"
1491229168,"student","in","Chrome","ar","win7",340,"laptop",6,"1"
1302928589,"personal","md","Firefox","de","win7",3581,"laptop",1,"0"
1903746556,"student","oh","Firefox","cn","win7",3841,"laptop",4,"0"
1113229560,"student","nv","Chrome","en","win7",4802,"desktop",5,"0"
1781349659,"business","il","IE","en","win7",8368,"tablet",1,"0"
1172871073,"student","ny","IE","en","win7",696,"laptop",2,"0"
1839028591,"personal","tx","IE","pt","nt",3580,"desktop",5,"1"
1411902685,"student","mi","Safari","cn","win7",2860,"tablet",8,"0"
1932857409,"business","ma","Chrome","en","win7",2680,"laptop",3,"0"
1247670538,"business","nj","Chrome","en","win7",8398,"laptop",11,"0"
1345673619,"personal","il","Mobile","cn","nt",645,"tablet",13,"0"
1537327585,"student","ca","Chrome","en","Mac",6344,"tablet",16,"0"
1658237172,"personal","fl","Chrome","en","win7",1714,"laptop",8,"0"
1212194663,"business","wa","Safari","sp","win7",7090,"tablet",10,"0"
1890286429,"personal","ny","Firefox","cn","win7",7297,"tablet",17,"0"
1753331820,"student","va","Mobile","en","win7",8731,"laptop",15,"0"
1163973034,"personal","mt","Chrome","en","win7",7402,"laptop",12,"1"
1704163985,"student","sd","IE","en","win7",3573,"tablet",18,"0"
1986437016,"student","wa","Opera","cn","win7",7506,"mobile",4,"0"
1189840204,"personal","tx","Chrome","cn","win7",6377,"tablet",13,"0"
1707210313,"personal","wa","Safari","en","win7",8364,"mobile",15,"0"
1627073736,"personal","ok","Firefox","cn","xp",7379,"tablet",4,"0"
1864335574,"student","ga","Safari","pt","win7",8560,"server",4,"0"
1194607262,"student","oh","Chrome","sp","Mac",9411,"desktop",18,"0"
1523124352,"personal","tn","Chrome","ar","linux",7869,"desktop",18,"0"
1595043914,"personal","az","Mobile","de","Mac",9836,"tablet",17,"0"
1645342662,"business","me","Safari","pt","win7",8710,"desktop",10,"0"
1558959104,"personal","tx","Safari","pt","win8",6386,"laptop",18,"0"
1081050172,"personal","ca","Chrome","de","win7",6410,"mobile",16,"0"
1635027629,"personal","va","Chrome","cn","win7",1461,"tablet",3,"1"
1122806739,"personal","ca","IE","cn","win7",3262,"tablet",9,"0"
1001678903,"personal","fl","Chrome","cn","win7",6387,"laptop",1,"1"
1635383850,"personal","il","IE","sp","xp",8790,"mobile",15,"0"
1876580139,"personal","tx","Chrome","cn","win7",6113,"mobile",6,"0"
1466311169,"personal","pa","Firefox","en","win7",3744,"mobile",6,"1"
1779182982,"personal","tx","Safari","en","win7",2538,"laptop",2,"0"
1760481445,"personal","ar","IE","jp","win7",3065,"tablet",3,"0"
1242478362,"business","tx","Safari","cn","Mac",6095,"tablet",6,"0"
1348364727,"personal","ga","Chrome","en","win7",4773,"laptop",10,"1"
1772403969,"personal","tx","Mobile","en","xp",2071,"laptop",17,"0"
1492188923,"business","tx","Chrome","en","xp",2600,"desktop",14,"0"
1416252632,"student","ca","Chrome","en","win8",7807,"tablet",17,"0"
1962722125,"student","sc","Chrome","sp","win7",9911,"mobile",16,"0"
1758250510,"personal","ca","IE","cn","win7",8861,"mobile",15,"0"
1950983804,"student","az","Chrome","cn","linux",1580,"mobile",11,"1"
1855114480,"personal","pa","Chrome","en","xp",1784,"mobile",9,"0"
1448972802,"business","pa","Chrome","cn","win7",3478,"tablet",9,"0"
1405302890,"personal","tn","Chrome","ru","win7",1830,"server",4,"0"
1781011467,"personal","nm","Chrome","jp","Mac",8669,"laptop",10,"0"
1829821572,"personal","nm","Mobile","en","win7",6780,"desktop",9,"0"
1655120906,"student","va","IE","cn","win7",6715,"mobile",3,"0"
1752089849,"student","il","Chrome","ru","win7",5972,"laptop",16,"0"
1149163240,"student","mn","Chrome","en","win7",8877,"mobile",3,"0"
1395482824,"personal","fl","Chrome","cn","win7",641,"mobile",18,"0"
1579153350,"personal","ca","Chrome","cn","win7",5560,"desktop",9,"0"
1604952105,"business","fl","Firefox","cn","win7",9490,"tablet",6,"0"
1435897150,"student","fl","IE","ar","win7",1509,"tablet",3,"0"
1021080778,"business","ny","Firefox","pt","xp",1933,"tablet",11,"0"
1227697832,"business","pa","Mobile","cn","win7",8176,"tablet",3,"0"
1885518141,"student","dc","Firefox","cn","win7",5157,"server",15,"0"
1184135643,"personal","nc","Chrome","en","win8",7739,"tablet",1,"0"
1959001004,"personal","oh","Safari","en","xp",714,"desktop",13,"0"
1521043395,"student","nh","Firefox","cn","linux",2828,"desktop",5,"0"
1720721181,"personal","md","Chrome","cn","xp",9863,"tablet",8,"1"
1144450325,"business","me","Chrome","jp","win7",9988,"desktop",4,"0"
1009217672,"personal","va","Chrome","cn","win8",5661,"mobile",3,"0"
1696282275,"business","oh","Mobile","en","win7",5367,"tablet",16,"0"
1639107460,"business","fl","Firefox","sp","win7",5453,"desktop",9,"0"
1923206163,"business","mi","IE","pt","win7",8881,"desktop",17,"0"
1363994730,"student","md","IE","cn","win7",1037,"desktop",17,"0"
1940669904,"student","ma","IE","ar","win7",4744,"mobile",11,"0"
1566778709,"business","il","Firefox","cn","xp",9425,"desktop",10,"0"
1414274353,"personal","me","Firefox","en","win7",4882,"tablet",15,"1"
1515295928,"personal","tx","Safari","en","Mac",3438,"tablet",10,"0"
1477344615,"business","ca","IE","cn","win7",3813,"mobile",13,"0"
1028849064,"personal","tn","Chrome","sp","xp",5909,"desktop",13,"0"
1453196653,"personal","mo","IE","en","win7",1216,"desktop",12,"0"
1413311951,"student","wi","Safari","en","xp",7312,"laptop",14,"1"
1675686652,"personal","tx","Chrome","en","win7",5276,"desktop",7,"0"
1471220687,"business","ny","Chrome","pt","win7",3660,"desktop",15,"0"
1419821519,"personal","ga","Chrome","jp","win7",6430,"desktop",2,"0"
1007628357,"student","ut","Chrome","en","win7",3152,"server",10,"0"
1703318525,"personal","mo","Firefox","en","win7",1801,"desktop",5,"0"
1966045100,"personal","il","Chrome","ru","win7",7893,"tablet",4,"1"
1296479905,"personal","ri","IE","cn","win7",5456,"laptop",3,"0"
1895217091,"personal","il","Chrome","en","win7",704,"desktop",18,"0"
1075162088,"personal","nc","Chrome","en","xp",5514,"mobile",18,"0"
1449957912,"personal","va","Firefox","en","win7",9586,"tablet",16,"1"
1211191952,"personal","in","Firefox","en","Mac",1041,"tablet",10,"0"
1050663095,"student","fl","Opera","en","nt",1836,"desktop",18,"1"
1305228025,"personal","ma","Firefox","ar","win7",3127,"server",10,"1"
1331853383,"personal","nm","Firefox","en","win7",4787,"mobile",4,"0"
1974132483,"personal","ia","Firefox","fr","Mac",4710,"tablet",10,"0"
1309884890,"personal","ca","Firefox","cn","xp",308,"mobile",17,"0"
1336145010,"personal","fl","Chrome","cn","win7",1562,"mobile",6,"0"
1083840085,"personal","ca","Chrome","en","win7",6414,"tablet",5,"0"
1622110046,"student","ny","IE","cn","win7",2192,"tablet",18,"0"
1300054978,"personal","tn","IE","en","Mac",7169,"laptop",16,"0"
1915873193,"student","me","IE","de","win7",7403,"desktop",9,"0"
1338878766,"personal","fl","Chrome","cn","win7",1141,"tablet",18,"0"
1912330178,"student","ga","Chrome","cn","linux",9830,"laptop",17,"0"
1495888248,"personal","nc","IE","cn","win8",5005,"tablet",14,"0"
1965807074,"student","sc","Chrome","cn","Mac",3425,"mobile",3,"0"
1081820634,"student","co","Safari","cn","win7",2658,"desktop",10,"0"
1304682743,"personal","ar","Chrome","en","win8",5083,"desktop",6,"0"
1065152648,"personal","ga","Chrome","en","win7",2464,"mobile",1,"0"
1235584673,"personal","ca","Firefox","fr","win7",1470,"tablet",3,"0"
1282669200,"student","ca","Chrome","en","xp",2717,"tablet",6,"0"
1125210585,"business","mi","Safari","ko","win7",6978,"mobile",13,"0"
1005676715,"personal","az","Firefox","sp","win7",8739,"laptop",18,"0"
1856929681,"business","ky","Chrome","sp","xp",6470,"desktop",17,"0"
1772832516,"business","mi","Chrome","cn","win7",3344,"tablet",10,"0"
1616745448,"personal","tx","Firefox","fr","win7",4959,"mobile",17,"0"
1228757084,"business","mi","Chrome","jp","win7",7123,"mobile",6,"0"
1199485564,"personal","il","Chrome","en","win8",8555,"laptop",13,"0"
1291348452,"personal","fl","Chrome","cn","win7",2897,"tablet",2,"0"
1231744457,"personal","mn","Chrome","cn","win7",4834,"laptop",6,"1"
1305379349,"business","tx","Chrome","sp","win7",4409,"tablet",12,"0"
1286401208,"business","ca","IE","ru","win7",5094,"desktop",14,"0"
1301019615,"business","fl","Chrome","jp","win7",2297,"tablet",3,"1"
1682396145,"business","sd","Chrome","en","win7",1887,"desktop",10,"0"
1758416736,"personal","in","Chrome","ar","win8",1922,"tablet",4,"0"
1880983142,"student","nc","Safari","cn","xp",9204,"laptop",2,"0"
1201096464,"business","ar","IE","sp","win7",2554,"desktop",17,"0"
1256653285,"personal","ca","Firefox","en","win7",7663,"tablet",2,"0"
1682326893,"personal","pa","Chrome","sp","win7",9149,"desktop",16,"1"
1268266419,"personal","nj","Firefox","en","Mac",5325,"desktop",8,"0"
1224045523,"personal","ca","IE","de","win7",4867,"mobile",3,"0"
1909769774,"personal","pa","Chrome","pt","win7",6744,"tablet",12,"0"
1254979863,"business","md","IE","cn","win7",1601,"laptop",18,"0"
1199275518,"personal","il","Chrome","sp","win7",3580,"tablet",14,"0"
1562424412,"student","fl","Mobile","pt","linux",4463,"desktop",2,"0"
1678301020,"personal","fl","Firefox","jp","linux",9627,"laptop",17,"0"
1366503412,"personal","mi","Chrome","fr","win7",5736,"mobile",3,"0"
1246147986,"student","wi","IE","pt","Mac",9660,"desktop",16,"0"
1795623550,"student","tx","Safari","en","win7",1907,"mobile",5,"0"
1131577877,"student","pa","Firefox","en","win7",906,"mobile",11,"0"
1852367943,"business","id","Chrome","ar","win7",7420,"mobile",8,"0"
1335401353,"personal","ar","Firefox","sp","win7",2429,"laptop",15,"0"
1537298492,"student","co","Chrome","en","win7",2348,"laptop",4,"0"
1343146234,"personal","az","IE","ru","win7",6668,"desktop",17,"0"
1743333248,"student","wv","IE","de","xp",6620,"laptop",6,"0"
1441111782,"personal","la","Mobile","en","win7",1891,"laptop",10,"0"
1193706118,"personal","ny","Firefox","ru","win8",888,"tablet",2,"0"
1711284786,"personal","wv","Chrome","en","Mac",8002,"desktop",18,"0"
1271319481,"business","az","Firefox","de","win7",951,"desktop",1,"0"
1337045375,"business","oh","IE","cn","win7",1866,"mobile",18,"0"
1295396166,"personal","wa","Chrome","en","win8",9691,"laptop",1,"0"
1271373241,"personal","az","Firefox","cn","win7",7421,"desktop",12,"0"
1713965071,"personal","oh","Chrome","de","win7",5256,"laptop",6,"0"
1566994790,"business","tx","Firefox","cn","win7",5604,"desktop",6,"0"
1820350990,"personal","nc","Firefox","en","win7",4478,"desktop",17,"0"
1229391352,"student","va","Chrome","de","win7",6996,"server",13,"0"
1582251428,"personal","dc","Chrome","sp","win7",2480,"desktop",6,"0"
1085096566,"personal","ca","Chrome","en","win7",8437,"desktop",16,"0"
1811285222,"personal","mi","Mobile","cn","Mac",1041,"desktop",13,"0"
1992726693,"personal","nj","Chrome","en","win7",5535,"laptop",3,"0"
1997718713,"student","oh","Firefox","jp","win7",5943,"desktop",17,"0"
1105035595,"business","ks","Mobile","en","win7",3132,"mobile",12,"1"
1080052102,"business","fl","IE","cn","win7",7887,"laptop",6,"0"
1782567288,"student","ut","Chrome","jp","Mac",5419,"tablet",12,"1"
1441355740,"student","ca","IE","en","win8",8392,"mobile",11,"0"
1348082129,"personal","il","Chrome","en","win7",9249,"desktop",12,"1"
1517779098,"personal","ma","Chrome","cn","win8",1850,"desktop",10,"0"
1581736939,"business","fl","IE","ko","win7",8490,"desktop",3,"0"
1610158021,"personal","ny","IE","ko","win7",5955,"desktop",14,"0"
1085144283,"student","il","Chrome","ru","win7",5324,"tablet",5,"0"
1103566601,"personal","il","Firefox","fr","xp",1202,"desktop",13,"0"
1405787655,"business","pa","IE","cn","win7",58,"desktop",15,"0"
1719097483,"student","tx","Mobile","jp","xp",4764,"tablet",1,"0"
1579439141,"personal","ny","Mobile","ru","Mac",3287,"laptop",2,"0"
1587286288,"personal","il","IE","cn","win7",7724,"mobile",2,"1"
1404769919,"personal","tn","Firefox","en","win8",7635,"tablet",16,"1"
1065534272,"personal","ny","Firefox","en","win7",7278,"laptop",11,"0"
1780134245,"student","ky","Chrome","sp","win7",3339,"laptop",12,"0"
1476757187,"business","tx","Mobile","de","win7",5765,"tablet",2,"0"
1528857645,"student","me","Chrome","cn","win8",1040,"laptop",6,"0"
1974834192,"personal","ca","IE","en","win7",1920,"mobile",2,"0"
1287984728,"business","ct","IE","en","win7",6612,"laptop",6,"0"
1446076525,"personal","mi","Chrome","en","win7",3483,"desktop",4,"0"
1018911272,"personal","ga","Mobile","ru","win7",7247,"desktop",15,"0"
1941979044,"business","nm","IE","en","win7",4618,"tablet",12,"0"
1083636161,"personal","wa","Chrome","en","win7",1920,"desktop",10,"0"
1923410431,"personal","ca","IE","en","win7",11,"laptop",6,"1"
1150716067,"business","il","Chrome","en","win7",6782,"desktop",8,"0"
1449608592,"student","fl","IE","jp","vista",7540,"tablet",10,"0"
1038380138,"student","ca","IE","en","win7",5821,"tablet",12,"0"
1590169627,"personal","ma","Chrome","cn","win7",1747,"desktop",5,"0"
1501475075,"personal","ca","Safari","jp","win7",2255,"laptop",1,"1"
1243328539,"personal","ky","Firefox","en","win7",5420,"desktop",16,"0"
